"NP Title ID","Title ID","Title","Region","Category","PS VR","PS4 Pro Enhanced","PS5 backward compatible","Date"
"CUSA18358_00","CUSA18358","void tRrLM(); Trial,Ver","JP","gd",0,1,"N/A","2020-11-01T14:29:25.4280488Z"
"CUSA18362_00","CUSA18362","Five Nights at Freddy's","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.4339926Z"
"CUSA18364_00","CUSA18364","Five Nights at Freddy's 2","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.4383135Z"
"CUSA18365_00","CUSA18365","Five Nights at Freddy's 3","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.4443865Z"
"CUSA18366_00","CUSA18366","Five Nights at Freddy's 4","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.4487514Z"
"CUSA18367_00","CUSA18367","Last Labyrinth Demo","EP","gd",2,1,"N/A","2020-11-01T14:29:25.4547534Z"
"CUSA18369_00","CUSA18369","John Wick Hex","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.4606918Z"
"CUSA18370_00","CUSA18370","Jewel Rotation","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.4650755Z"
"CUSA18371_00","CUSA18371","Word Maze by POWGI","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.471058Z"
"CUSA18374_00","CUSA18374","SWORD ART ONLINE Alicization Lycoris","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.4754634Z"
"CUSA18375_00","CUSA18375","MLB® The Show™ 20 BETA","UP","gd",0,1,"N/A","2020-11-01T14:29:25.4814235Z"
"CUSA18376_00","CUSA18376","Ghost of Tsushima - Digital Mini Soundtrack","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.485714Z"
"CUSA18377_00","CUSA18377","Jewel Rotation","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.4917072Z"
"CUSA18378_00","CUSA18378","Word Maze by POWGI","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.4959819Z"
"CUSA18380_00","CUSA18380","Nickelodeon Kart Racers 2 Grand Prix","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.5022074Z"
"CUSA18381_00","CUSA18381","John Wick Hex","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.5068939Z"
"CUSA18382_00","CUSA18382","Ghost of Tsushima - Digital Mini Soundtrack","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.5131058Z"
"CUSA18384_00","CUSA18384","The Wonderful 101: Remastered","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.5196288Z"
"CUSA18385_00","CUSA18385","金色ラブリッチェ 体験版","JP","gd",0,1,"N/A","2020-11-01T14:29:25.5241467Z"
"CUSA18388_00","CUSA18388","Freakout: Calamity TV Show","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.530304Z"
"CUSA18389_00","CUSA18389","Nickelodeon Kart Racers 2 Grand Prix","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.5347841Z"
"CUSA18392_00","CUSA18392","Cat Quest II","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.5412617Z"
"CUSA18395_00","CUSA18395","칸다가와 제트 걸즈","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.5457258Z"
"CUSA18405_00","CUSA18405","Sky X Beta","EP","gde",0,0,"N/A","2020-11-01T14:29:25.551871Z"
"CUSA18406_00","CUSA18406","Yooka-Laylee and the Impossible Lair DEMO","EP","gd",0,1,"N/A","2020-11-01T14:29:25.5564809Z"
"CUSA18410_00","CUSA18410","Kandagawa Jet Girls","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.5629627Z"
"CUSA18411_00","CUSA18411","Word Maze by POWGI","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.5674827Z"
"CUSA18415_00","CUSA18415","Ritual: Crown of Horns","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.5738394Z"
"CUSA18416_00","CUSA18416","Kandagawa Jet Girls","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.5799932Z"
"CUSA18417_00","CUSA18417","Dog Duty","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.5845078Z"
"CUSA18419_00","CUSA18419","Ghost of Tsushima - Digital Mini Soundtrack","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.5909151Z"
"CUSA18420_00","CUSA18420","Autobahn Police Simulator 2","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.5955652Z"
"CUSA18421_00","CUSA18421","Contagion VR: Outbreak","EP","gd",2,1,"COMPATIBLE","2020-11-01T14:29:25.601581Z"
"CUSA18422_00","CUSA18422","Yooka-Laylee and the Impossible Lair DEMO","UP","gd",0,1,"N/A","2020-11-01T14:29:25.6061411Z"
"CUSA18424_00","CUSA18424","Ritual: Crown of Horns","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.6120818Z"
"CUSA18425_00","CUSA18425","Mosaic Soundtrack","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:29:25.6165392Z"
"CUSA18427_00","CUSA18427","Freakout: Calamity TV Show","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.6224704Z"
"CUSA18428_00","CUSA18428","Dog Duty","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.626825Z"
"CUSA18430_00","CUSA18430","Goosebumps","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.6326898Z"
"CUSA18435_00","CUSA18435","Last Labyrinth Demo","UP","gd",2,1,"N/A","2020-11-01T14:29:25.6370101Z"
"CUSA18436_00","CUSA18436","ボク姫PROJECT","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.6428719Z"
"CUSA18437_00","CUSA18437","リンク絵 Link-a-Pix Deluxe","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.6487251Z"
"CUSA18438_00","CUSA18438","CastleStorm II","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.653514Z"
"CUSA18440_00","CUSA18440","Mosaic Soundtrack","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:29:25.6595311Z"
"CUSA18441_00","CUSA18441","NASCAR Heat 5","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.6640522Z"
"CUSA18442_00","CUSA18442","Remnant: From the Ashes","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.6699305Z"
"CUSA18443_00","CUSA18443","NASCAR Heat 5","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.6743038Z"
"CUSA18446_00","CUSA18446","Pathologic 2","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.6801388Z"
"CUSA18447_00","CUSA18447","WillyJetman","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.6845266Z"
"CUSA18449_00","CUSA18449","Stranded Deep","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.6904007Z"
"CUSA18450_00","CUSA18450","Pathologic 2","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.6947152Z"
"CUSA18452_00","CUSA18452","Explosive Jake","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.7005945Z"
"CUSA18455_00","CUSA18455","十三機兵防衛圈 Digital Secret File","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.706446Z"
"CUSA18456_00","CUSA18456","十三機兵防衛圈 Digital Artworks","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.7107651Z"
"CUSA18457_00","CUSA18457","칸다가와 제트 걸즈 디지털 사운드트랙","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.7166625Z"
"CUSA18458_00","CUSA18458","HOMESTAR VR SPECIAL EDITION","EP","gd",2,1,"COMPATIBLE","2020-11-01T14:29:25.7209853Z"
"CUSA18459_00","CUSA18459","BELOW","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.7269052Z"
"CUSA18461_00","CUSA18461","Explosive Jake","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.731279Z"
"CUSA18462_00","CUSA18462","Freedom Finger","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.7371289Z"
"CUSA18464_00","CUSA18464","魔想のウィアートル","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.7415927Z"
"CUSA18465_00","CUSA18465","Moons of Madness","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.7476345Z"
"CUSA18469_00","CUSA18469","pixelBOT EXTREME!","EP","gd",0,1,"COMPATIBLE","2020-11-14T17:35:54.6812377Z"
"CUSA18473_00","CUSA18473","BELOW","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.7578175Z"
"CUSA18475_00","CUSA18475","HOMESTAR VR SPECIAL EDITION","UP","gd",2,1,"COMPATIBLE","2020-11-01T14:29:25.7636245Z"
"CUSA18478_00","CUSA18478","英雄伝説 創の軌跡","JP","gd",1,1,"COMPATIBLE","2020-11-01T14:29:25.7679948Z"
"CUSA18479_00","CUSA18479","Knightin'+","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.7738663Z"
"CUSA18480_00","CUSA18480","GreedFall","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.7783197Z"
"CUSA18482_00","CUSA18482","SAMURAI SPIRITS NEOGEO COLLECTION","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.7843604Z"
"CUSA18483_00","CUSA18483","Reed Remastered","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.7886954Z"
"CUSA18484_00","CUSA18484","Blind Men","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.7946572Z"
"CUSA18487_00","CUSA18487","Monster Viator","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.7989368Z"
"CUSA18488_00","CUSA18488","Top Run","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8048634Z"
"CUSA18489_00","CUSA18489","DORAEMON STORY OF SEASONS","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8094012Z"
"CUSA18492_00","CUSA18492","Reed Remastered","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8154701Z"
"CUSA18493_00","CUSA18493","Blind Men","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8213772Z"
"CUSA18496_00","CUSA18496","Close to the Sun Soundtrack","EP","gd",0,0,"COMPATIBLE","2020-11-01T14:29:25.8260245Z"
"CUSA18498_00","CUSA18498","The Walking Dead: Saints & Sinners","EP","gd",2,1,"COMPATIBLE","2020-11-01T14:29:25.8322239Z"
"CUSA18499_00","CUSA18499","Uncharted Tides: Port Royal","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8366936Z"
"CUSA18500_00","CUSA18500","Gleamlight","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8426809Z"
"CUSA18501_00","CUSA18501","DORAEMON STORY OF SEASONS","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8469948Z"
"CUSA18504_00","CUSA18504","Uncharted Tides: Port Royal","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8530576Z"
"CUSA18506_00","CUSA18506","Predator: Hunting Grounds Digital Deluxe Edition Content","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8573797Z"
"CUSA18507_00","CUSA18507","Freedom Finger","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8632692Z"
"CUSA18509_00","CUSA18509","Gleamlight","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8676783Z"
"CUSA18510_00","CUSA18510","SUPERHOT: MIND CONTROL DELETE","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8737241Z"
"CUSA18511_00","CUSA18511","페르소나 5 스크램블 더 팬텀 스트라이커즈","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8796319Z"
"CUSA18512_00","CUSA18512","ブイブイブイテューヌ","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8840098Z"
"CUSA18513_00","CUSA18513","女神異聞錄5 亂戰：魅影攻手","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8899799Z"
"CUSA18514_00","CUSA18514","Jump King","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.8942799Z"
"CUSA18515_00","CUSA18515","Space Channel 5 VR Kinda Funky News Flash! - DEMO","EP","gd",2,1,"N/A","2020-11-01T14:29:25.9002603Z"
"CUSA18523_00","CUSA18523","Solitaire","UP","gd",0,1,"N/A","2020-11-01T14:29:25.9047052Z"
"CUSA18526_00","CUSA18526","Reed Remastered","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9106331Z"
"CUSA18527_00","CUSA18527","Spellbreak","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9150798Z"
"CUSA18530_00","CUSA18530","FuzzBall","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9210466Z"
"CUSA18537_00","CUSA18537","Predator: Hunting Grounds Digital Deluxe Edition Content","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9253582Z"
"CUSA18539_00","CUSA18539","FINAL FANTASY VII REMAKE Digital Artbook","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9313851Z"
"CUSA18540_00","CUSA18540","FINAL FANTASY VII REMAKE Mini-Soundtrack","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9373219Z"
"CUSA18541_00","CUSA18541","Jump King","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9416601Z"
"CUSA18542_00","CUSA18542","The Art of Dreams™","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.947645Z"
"CUSA18543_00","CUSA18543","The Art of Dreams","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9519885Z"
"CUSA18544_00","CUSA18544","The Music of Dreams","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9579413Z"
"CUSA18545_00","CUSA18545","The Music of Dreams™","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9622376Z"
"CUSA18546_00","CUSA18546","The Art of Dreams Universe","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9683036Z"
"CUSA18547_00","CUSA18547","The Music of Dreams Universe","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9726367Z"
"CUSA18548_00","CUSA18548","HotelRnR","EP","gd",2,1,"COMPATIBLE","2020-11-01T14:29:25.9786001Z"
"CUSA18550_00","CUSA18550","Darius Cozmic Collection Console","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9829653Z"
"CUSA18551_00","CUSA18551","Darius Cozmic Collection Arcade","EP","gd",0,1,"BOOTABLE","2020-11-01T14:29:25.9890044Z"
"CUSA18552_00","CUSA18552","Bloodroots","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9949717Z"
"CUSA18554_00","CUSA18554","プリンセスクラウン 復刻版","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:25.9992751Z"
"CUSA18557_00","CUSA18557","Zaccaria Pinball","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0052154Z"
"CUSA18560_00","CUSA18560","Totally Reliable Delivery Service","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0095962Z"
"CUSA18561_00","CUSA18561","Null Drifter","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.015607Z"
"CUSA18562_00","CUSA18562","Zero Strain","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.019868Z"
"CUSA18563_00","CUSA18563","Red Death","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0258328Z"
"CUSA18565_00","CUSA18565","Project Starship","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0301173Z"
"CUSA18566_00","CUSA18566","Totally Reliable Delivery Service","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0361293Z"
"CUSA18567_00","CUSA18567","Null Drifter","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0404737Z"
"CUSA18568_00","CUSA18568","Project Starship","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0464546Z"
"CUSA18569_00","CUSA18569","Red Death","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.052395Z"
"CUSA18570_00","CUSA18570","Zero Strain","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0567351Z"
"CUSA18571_00","CUSA18571","Neon City Riders","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0626677Z"
"CUSA18573_00","CUSA18573","SUPERHOT: MIND CONTROL DELETE","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0670248Z"
"CUSA18575_00","CUSA18575","神田川JET GIRLS DIGITAL SOUNDTRACK (CHT ver.)","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0730511Z"
"CUSA18576_00","CUSA18576","Hero Express","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0773902Z"
"CUSA18578_00","CUSA18578","Squareboy vs Bullies: Arena Edition","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0834122Z"
"CUSA18579_00","CUSA18579","Rainbows, toilets & unicorns","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0877022Z"
"CUSA18580_00","CUSA18580","Big Drunk Satanic Massacre","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.0938087Z"
"CUSA18585_00","CUSA18585","Circuits","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.098134Z"
"CUSA18586_00","CUSA18586","PING REDUX","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.1042476Z"
"CUSA18587_00","CUSA18587","VARK","JP","gd",2,1,"COMPATIBLE","2020-11-01T14:29:26.1105666Z"
"CUSA18588_00","CUSA18588","SpaceRibbon","UP","gd",1,1,"COMPATIBLE","2020-11-01T14:29:26.115032Z"
"CUSA18589_00","CUSA18589","Close to the Sun Soundtrack","UP","gd",0,0,"COMPATIBLE","2020-11-01T14:29:26.1210567Z"
"CUSA18590_00","CUSA18590","Wonder Blade","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.1254061Z"
"CUSA18591_00","CUSA18591","Predator: Hunting Grounds デジタルデラックスエディション・コンテンツ","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.1314914Z"
"CUSA18592_00","CUSA18592","Predator: Hunting Grounds Digital Deluxe Edition Content","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.1358472Z"
"CUSA18593_00","CUSA18593","The Art of Dreams Universe™","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.1416484Z"
"CUSA18594_00","CUSA18594","The Music of Dreams Universe™","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.1459202Z"
"CUSA18597_00","CUSA18597","HotelRnR","UP","gd",2,1,"COMPATIBLE","2020-11-01T14:29:26.1516826Z"
"CUSA18599_00","CUSA18599","Epic Dumpster Bear 2","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.1560187Z"
"CUSA18601_00","CUSA18601","インディヴィジブル","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.1617986Z"
"CUSA18602_00","CUSA18602","Ghost of Tsushima - デジタルミニサウンドトラック","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.1661509Z"
"CUSA18604_00","CUSA18604","CoffeeTalk DEMO","EP","gd",0,1,"N/A","2020-11-01T14:29:26.1719907Z"
"CUSA18605_00","CUSA18605","Tony Stewart's Sprint Car Racing","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.1781563Z"
"CUSA18606_00","CUSA18606","Dawn of Fear","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.1826056Z"
"CUSA18607_00","CUSA18607","Aces of the Multiverse","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.1885789Z"
"CUSA18611_00","CUSA18611","Ghost Parade","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.1931412Z"
"CUSA18612_00","CUSA18612","コーヒートーク DEMO","JP","gd",0,1,"N/A","2020-11-01T14:29:26.1994771Z"
"CUSA18615_00","CUSA18615","Nioh 2 Last Chance Trial","JP","gd",0,1,"N/A","2020-11-01T14:29:26.204087Z"
"CUSA18616_00","CUSA18616","Zero Strain","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.210162Z"
"CUSA18617_00","CUSA18617","Red Death","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.2148131Z"
"CUSA18618_00","CUSA18618","Project Starship","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.2209686Z"
"CUSA18619_00","CUSA18619","Null Drifter","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.225474Z"
"CUSA18620_00","CUSA18620","Reel Fishing: Road Trip Adventure","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.231705Z"
"CUSA18621_00","CUSA18621","Rush Rover","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.2378766Z"
"CUSA18622_00","CUSA18622","Ys IX -Monstrum NOX- O.S.T. mini [CODE: RED & BLACK]","HP","gd",0,0,"COMPATIBLE","2020-11-01T14:29:26.2423714Z"
"CUSA18625_00","CUSA18625","Jump, Step, Step","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.2490939Z"
"CUSA18626_00","CUSA18626","Captain Cat","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.2538843Z"
"CUSA18627_00","CUSA18627","Bossgard","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.260055Z"
"CUSA18628_00","CUSA18628","神田川JET GIRLS DIGITAL SOUNDTRACK (CHS ver.)","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.2648799Z"
"CUSA18629_00","CUSA18629","CoffeeTalk DEMO","UP","gd",0,1,"N/A","2020-11-01T14:29:26.2712171Z"
"CUSA18630_00","CUSA18630","Rocket Arena","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.2756758Z"
"CUSA18631_00","CUSA18631","Hidden Through Time","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.281941Z"
"CUSA18634_00","CUSA18634","HyperParasite","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.2863994Z"
"CUSA18635_00","CUSA18635","Olympic Games Tokyo 2020™ Demo 4","JP","gd",0,1,"N/A","2020-11-01T14:29:26.2927421Z"
"CUSA18636_00","CUSA18636","Olympic Games Tokyo 2020™ Demo 5","JP","gd",0,1,"N/A","2020-11-01T14:29:26.2988228Z"
"CUSA18637_00","CUSA18637","Persona5 the Royal Original Soundtrack (TC Ver.)","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.3032299Z"
"CUSA18638_00","CUSA18638","Persona5 the Royal Original Soundtrack (KR Ver.)","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.3094356Z"
"CUSA18639_00","CUSA18639","魔界戰記DISGAEA 4 Return 試用版","HP","gd",0,1,"N/A","2020-11-01T14:29:26.3141151Z"
"CUSA18640_00","CUSA18640","Fast & Furious Crossroads","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.3201288Z"
"CUSA18641_00","CUSA18641","Hidden Through Time","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.3247211Z"
"CUSA18643_00","CUSA18643","Creaks","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.3316413Z"
"CUSA18644_00","CUSA18644","Monster Truck Championship","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.3362775Z"
"CUSA18645_00","CUSA18645","The Complex","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:26.3424513Z"
"CUSA18646_00","CUSA18646","Hunting Simulator 2","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.2876785Z"
"CUSA18647_00","CUSA18647","Creaks","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.2989539Z"
"CUSA18648_00","CUSA18648","eFootball ウイニングイレブン 2021 SEASON UPDATE","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.307009Z"
"CUSA18649_00","CUSA18649","Ys 셀세타의 수해","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.3127862Z"
"CUSA18651_00","CUSA18651","伊蘇 塞爾塞塔的樹海","HP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.3231955Z"
"CUSA18652_00","CUSA18652","Tour de France 2020","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.3289741Z"
"CUSA18653_00","CUSA18653","Hunting Simulator 2","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.3357897Z"
"CUSA18654_00","CUSA18654","The Complex","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.3403582Z"
"CUSA18659_00","CUSA18659","Crysis® Remastered","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.346274Z"
"CUSA18661_00","CUSA18661","PONG Quest™","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.3517937Z"
"CUSA18662_00","CUSA18662","Darius Cozmic Collection Arcade","UP","gd",0,1,"BOOTABLE","2020-11-01T14:29:30.3562033Z"
"CUSA18663_00","CUSA18663","Darius Cozmic Collection Console","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.3622985Z"
"CUSA18665_00","CUSA18665","Monster Truck Championship","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.3668255Z"
"CUSA18667_00","CUSA18667","마계전기 디스가이아 4 리턴 체험판","HP","gd",0,1,"N/A","2020-11-01T14:29:30.3727487Z"
"CUSA18668_00","CUSA18668","Asterix & Obelix XXL3 - Demo","EP","gd",0,1,"N/A","2020-11-01T14:29:30.3772233Z"
"CUSA18671_00","CUSA18671","Crysis® Remastered","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.3832534Z"
"CUSA18675_00","CUSA18675","PONG Quest™","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.3878165Z"
"CUSA18676_00","CUSA18676","eFootball PES 2021 SEASON UPDATE","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.3937583Z"
"CUSA18677_00","CUSA18677","Rock of Ages 3 Open Beta","UP","gd",0,1,"N/A","2020-11-01T14:29:30.3983184Z"
"CUSA18679_00","CUSA18679","PING REDUX","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.4043784Z"
"CUSA18680_00","CUSA18680","YouTube TV","UP","gde",0,1,"NOT_COMPATIBLE","2020-11-01T14:29:30.4100402Z"
"CUSA18681_00","CUSA18681","Little Town Hero","JP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.4145691Z"
"CUSA18682_00","CUSA18682","Clan N","EP","gd",0,1,"BOOTABLE","2020-11-01T14:29:30.4204325Z"
"CUSA18683_00","CUSA18683","MOBILE SUIT GUNDAM EXTREME VS. MAXIBOOST ON","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.4249024Z"
"CUSA18685_00","CUSA18685","Immortal Realms: Vampire Wars","EP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.4309227Z"
"CUSA18686_00","CUSA18686","Doodle God: Evolution","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.4354475Z"
"CUSA18688_00","CUSA18688","Braveland Trilogy","UP","gd",0,1,"COMPATIBLE","2020-11-01T14:29:30.4413527Z"
